ID	AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECAR	LOANS	RISK
101015	19	20380	f	married  	2	1	monthly	y	2	2	bad profit
101416	22	20377	m	married  	1	1	monthly	y	2	1	bad profit
101419	22	20376	m	married  	2	2	monthly	y	2	2	bad profit
103610	49	20364	m	divsepwid	2	6	weekly 	y	5	2	bad loss  
102602	24	20360	m	single   	1	1	monthly	y	2	1	bad profit
103448	47	20359	m	divsepwid	4	6	weekly 	n	3	2	bad loss  
101427	22	20356	m	married  	1	2	monthly	y	1	1	bad profit
100849	38	20355	f	married  	2	0	weekly 	y	3	2	bad profit
102165	21	20349	m	single   	1	3	weekly 	y	2	1	bad profit
102197	21	20339	f	single   	0	1	weekly 	n	1	1	bad profit
102632	24	20323	f	single   	1	3	weekly 	y	1	1	bad profit
101155	20	20322	f	married  	1	0	monthly	y	3	1	bad loss  
101348	30	20314	f	married  	2	1	monthly	y	1	1	bad profit
102192	21	20310	m	single   	0	1	weekly 	n	2	1	bad profit
103844	43	20300	m	married  	3	4	monthly	y	4	1	bad loss  
103115	43	20294	f	divsepwid	4	6	weekly 	n	5	3	bad profit
102343	38	20287	m	single   	1	2	monthly	n	3	1	bad loss  
101303	21	20281	m	married  	2	2	weekly 	y	2	2	bad profit
102648	24	20270	m	single   	0	3	monthly	n	3	1	bad profit
101346	21	20266	m	married  	2	0	weekly 	y	2	1	bad loss  
101125	20	20252	f	married  	1	1	weekly 	y	2	2	bad profit
102625	24	20246	f	single   	0	3	weekly 	n	2	1	bad profit
102796	25	20242	m	single   	1	1	weekly 	n	1	1	bad loss  
104085	50	20236	f	married  	3	3	weekly 	y	4	1	bad loss  
101444	31	20228	m	married  	2	1	monthly	y	2	1	bad profit
101330	21	20198	m	married  	2	0	weekly 	y	3	1	bad profit
103192	44	20194	m	divsepwid	2	6	weekly 	y	5	3	good risk 
102643	24	20194	f	single   	1	2	weekly 	n	1	1	bad profit
100987	19	20191	m	married  	2	2	monthly	y	3	2	bad profit
103194	44	20184	m	divsepwid	3	6	weekly 	y	3	3	bad loss  
101725	24	20183	f	married  	2	1	weekly 	y	1	2	bad profit
101478	34	20175	m	married  	1	2	weekly 	y	1	1	bad loss  
102755	25	20175	f	single   	1	1	weekly 	y	3	1	bad profit
102609	24	20173	f	single   	0	2	weekly 	n	3	1	bad profit
101343	21	20166	f	married  	2	2	weekly 	y	2	2	bad profit
101751	34	20153	f	married  	1	1	weekly 	y	1	1	bad profit
102592	24	20146	m	single   	0	1	weekly 	y	1	1	bad profit
101168	20	20144	f	married  	2	1	monthly	y	1	1	bad profit
101768	24	20134	m	married  	2	1	monthly	y	1	2	bad profit
103110	43	20116	f	divsepwid	3	6	weekly 	n	3	2	bad profit
102315	22	20107	f	single   	0	2	monthly	n	3	1	bad profit
102667	24	20104	m	single   	1	3	weekly 	n	3	1	bad loss  
101756	24	20098	f	married  	2	1	weekly 	y	2	2	bad profit
101920	38	20097	f	married  	1	2	weekly 	y	1	1	bad profit
101326	21	20097	f	married  	1	0	monthly	y	2	2	bad profit
102349	22	20084	m	single   	1	2	monthly	y	1	1	bad profit
103123	26	20080	m	divsepwid	4	5	weekly 	n	3	3	bad profit
103535	48	20066	m	divsepwid	3	5	weekly 	y	5	2	bad loss  
102010	20	20063	m	single   	0	1	monthly	y	3	1	bad profit
102774	25	20040	f	single   	0	2	monthly	n	2	1	bad profit
101633	23	20026	m	married  	2	0	monthly	y	3	2	bad profit
101723	24	20024	f	married  	1	1	monthly	y	3	1	bad loss  
103367	32	20013	f	divsepwid	3	6	weekly 	y	3	2	good risk 
102129	21	19876	f	single   	0	2	weekly 	n	2	1	bad profit
102589	36	19811	f	single   	1	3	monthly	n	2	1	bad profit
103680	34	19767	m	divsepwid	4	6	weekly 	y	5	3	bad profit
103775	41	19705	m	married  	2	4	monthly	y	4	2	bad loss  
103838	43	19696	f	married  	3	3	weekly 	y	5	2	bad loss  
103191	27	19624	m	divsepwid	4	6	weekly 	n	5	3	bad loss  
103186	44	19543	f	divsepwid	4	5	weekly 	y	4	2	bad loss  
101710	24	19511	f	married  	1	2	weekly 	y	1	1	bad profit
103025	42	19457	m	divsepwid	3	5	weekly 	y	5	3	bad loss  
103523	48	19380	f	divsepwid	2	5	weekly 	n	5	2	bad profit
103530	48	19373	f	divsepwid	4	6	weekly 	y	3	3	bad profit
102936	41	19343	f	divsepwid	3	5	weekly 	n	3	2	bad loss  
102586	24	19307	m	single   	1	2	monthly	n	3	1	bad profit
104081	50	19288	f	married  	2	4	monthly	y	4	1	bad loss  
102130	21	19238	f	single   	0	2	weekly 	n	3	1	bad loss  
101409	38	19109	m	married  	1	0	monthly	y	3	2	bad profit
103673	50	19077	m	divsepwid	2	5	weekly 	n	3	2	good risk 
101127	20	18999	m	married  	1	2	monthly	y	2	2	bad profit
103813	38	18981	m	married  	3	4	monthly	y	4	2	bad loss  
101002	19	18976	f	married  	1	1	weekly 	y	1	1	bad profit
102060	20	18974	f	single   	0	1	weekly 	y	2	1	bad loss  
101594	30	18952	m	married  	2	1	weekly 	y	2	1	bad profit
103525	48	18947	m	divsepwid	2	6	weekly 	n	5	3	bad profit
103103	43	18947	f	divsepwid	2	6	weekly 	n	4	2	bad loss  
101074	31	18943	f	married  	2	1	monthly	y	2	1	bad profit
101468	22	18889	f	married  	1	1	weekly 	y	1	2	bad profit
102276	21	18881	m	single   	1	3	monthly	y	2	1	bad profit
101592	37	18878	m	married  	1	2	weekly 	y	2	1	bad loss  
103871	44	18863	m	married  	2	3	weekly 	y	5	1	bad profit
103718	50	18860	m	divsepwid	4	6	weekly 	y	3	2	good risk 
101406	21	18815	f	married  	1	0	monthly	y	1	2	bad profit
103181	44	18791	f	divsepwid	2	6	weekly 	n	3	3	bad profit
102155	21	18787	f	single   	0	3	monthly	n	1	1	bad profit
103837	31	18774	f	married  	3	4	monthly	y	4	2	bad loss  
100958	19	18760	m	married  	2	1	monthly	y	3	1	bad profit
101538	22	18755	m	married  	2	1	monthly	y	1	1	bad profit
101006	19	18734	m	married  	2	0	weekly 	y	1	2	bad profit
101931	25	18730	f	married  	1	0	monthly	y	3	1	bad profit
102378	22	18685	f	single   	0	3	monthly	y	1	1	bad profit
102749	28	18680	f	single   	0	3	weekly 	n	3	1	bad profit
103522	48	18677	f	divsepwid	2	5	weekly 	y	3	3	bad profit
103633	49	18664	f	divsepwid	3	5	weekly 	y	3	3	bad loss  
101925	38	18651	m	married  	1	0	weekly 	y	1	2	bad profit
102426	38	18629	m	single   	0	1	monthly	y	3	1	bad profit
103566	48	18628	m	divsepwid	4	6	weekly 	y	3	2	bad loss  
103209	44	18621	m	divsepwid	4	6	weekly 	n	3	2	bad profit
102701	33	18619	f	single   	0	3	weekly 	y	2	1	bad profit
101023	19	18613	f	married  	1	0	weekly 	y	2	2	bad profit
100896	18	18573	f	married  	1	0	monthly	y	3	1	bad profit
102170	21	18569	m	single   	0	1	weekly 	n	1	1	bad profit
101978	25	18564	f	married  	1	1	monthly	y	3	1	bad profit
102709	27	18560	m	single   	0	3	weekly 	n	2	1	bad profit
103686	50	18506	f	divsepwid	2	5	weekly 	y	4	2	bad profit
101598	23	18489	m	married  	1	1	weekly 	y	2	2	bad profit
100904	32	18482	m	married  	1	2	weekly 	y	3	1	bad profit
103311	45	18443	f	divsepwid	4	6	weekly 	n	3	2	bad profit
103761	40	18441	f	married  	2	3	weekly 	y	4	1	bad loss  
103307	45	18427	m	divsepwid	3	5	weekly 	y	4	2	bad profit
102847	25	18427	m	single   	1	3	monthly	y	1	1	bad profit
102900	28	18407	f	divsepwid	2	6	weekly 	n	5	2	good risk 
102828	25	18350	m	single   	1	1	weekly 	n	2	1	bad profit
100982	26	18319	m	married  	1	1	weekly 	y	3	1	bad profit
103990	47	18305	m	married  	2	4	weekly 	y	5	2	bad loss  
101086	19	18298	f	married  	1	1	monthly	y	3	2	bad profit
103183	44	18291	f	divsepwid	3	5	weekly 	n	4	3	bad profit
101275	21	18265	m	married  	1	1	monthly	y	3	1	bad profit
103678	29	18257	m	divsepwid	3	5	weekly 	y	4	2	bad loss  
103363	46	18242	f	divsepwid	4	6	weekly 	y	3	3	good risk 
102759	25	18228	f	single   	1	3	monthly	n	1	1	bad profit
103309	27	18222	m	divsepwid	3	6	weekly 	y	3	2	good risk 
101957	25	18221	m	married  	2	2	monthly	y	2	2	bad profit
103349	27	18217	m	divsepwid	3	6	weekly 	n	3	2	bad loss  
103961	37	18202	f	married  	2	3	weekly 	y	5	2	bad loss  
102020	20	18188	m	single   	0	3	monthly	n	1	1	bad profit
103180	44	18179	m	divsepwid	2	6	weekly 	y	4	2	bad profit
102871	40	18156	f	divsepwid	4	6	weekly 	n	4	3	good risk 
102097	20	18151	m	single   	1	2	weekly 	y	2	1	bad loss  
101254	20	18148	m	married  	2	1	monthly	y	1	2	bad profit
103184	44	18147	m	divsepwid	3	5	weekly 	n	5	3	bad profit
102263	21	18145	f	single   	0	3	weekly 	y	2	1	bad profit
102869	40	18137	m	divsepwid	2	5	weekly 	n	3	3	bad loss  
102745	25	18126	m	single   	1	2	weekly 	y	3	1	bad profit
101991	20	18118	f	single   	1	2	weekly 	n	2	1	bad profit
102974	36	18110	m	divsepwid	2	5	weekly 	n	4	2	bad profit
102037	20	18110	m	single   	1	3	monthly	n	1	1	bad profit
101315	33	18108	m	married  	1	2	weekly 	y	1	1	bad profit
102423	22	18099	f	single   	1	2	weekly 	y	2	1	bad profit
102146	21	18084	m	single   	0	1	weekly 	n	2	1	bad profit
101984	20	18072	f	single   	0	1	monthly	n	3	1	bad loss  
102853	25	18050	f	single   	1	1	monthly	n	1	1	bad profit
102539	23	18013	f	single   	0	3	monthly	y	2	1	bad profit
101745	24	18008	m	married  	1	0	weekly 	y	2	2	bad profit
103455	47	17989	f	divsepwid	4	5	weekly 	n	4	3	bad loss  
103540	48	17975	f	divsepwid	4	6	weekly 	n	5	2	bad loss  
103189	44	17969	f	divsepwid	4	6	weekly 	n	3	2	bad profit
101294	21	17955	f	married  	1	2	weekly 	y	2	1	bad profit
100961	33	17943	m	married  	1	0	weekly 	y	3	1	good risk 
103712	38	17942	m	divsepwid	2	5	weekly 	n	4	2	bad loss  
102228	21	17930	f	single   	0	3	monthly	y	2	1	bad profit
101492	22	17921	f	married  	2	1	weekly 	y	1	1	bad profit
102096	20	17921	m	single   	1	2	weekly 	y	1	1	bad profit
103742	40	17892	m	married  	3	4	weekly 	y	4	2	bad loss  
102106	20	17892	m	single   	1	2	weekly 	n	1	1	bad profit
101724	34	17891	f	married  	1	1	weekly 	y	1	2	good risk 
102800	25	17886	m	single   	1	1	weekly 	y	2	1	bad profit
104031	48	17864	f	married  	3	3	weekly 	y	5	1	bad loss  
101916	25	17858	f	married  	2	2	monthly	y	3	1	bad profit
102612	24	17845	f	single   	1	1	weekly 	y	2	1	bad profit
103396	46	17843	f	divsepwid	2	6	weekly 	n	5	3	good risk 
101274	21	17835	f	married  	1	1	monthly	y	2	1	bad profit
102467	23	17830	m	single   	1	1	weekly 	n	1	1	bad profit
101851	38	17830	m	married  	2	1	weekly 	y	3	2	bad profit
100894	18	17823	m	married  	2	1	monthly	y	2	1	bad profit
104093	50	17821	f	married  	3	3	monthly	y	5	1	bad loss  
101514	22	17794	f	married  	1	2	monthly	y	2	2	bad profit
103272	45	17791	f	divsepwid	4	5	weekly 	n	5	2	bad loss  
102320	22	17785	f	single   	0	1	monthly	y	3	1	bad profit
101044	19	17766	f	married  	1	1	monthly	y	2	1	bad profit
101005	19	17722	m	married  	2	0	monthly	y	3	1	bad profit
101280	21	17707	f	married  	2	2	monthly	y	2	1	bad profit
102408	22	17706	m	single   	1	3	weekly 	n	3	1	bad profit
104010	48	17705	m	married  	2	3	weekly 	y	4	2	bad loss  
102388	22	17704	m	single   	1	1	monthly	y	1	1	bad profit
103138	43	17698	f	divsepwid	4	6	weekly 	y	4	2	good risk 
103805	42	17697	m	married  	3	3	monthly	y	4	2	bad loss  
102250	31	17671	m	single   	1	2	monthly	n	3	1	bad profit
103107	26	17653	f	divsepwid	4	6	weekly 	y	4	3	bad loss  
103839	43	17641	f	married  	2	4	weekly 	y	4	1	bad loss  
101231	20	17634	f	married  	1	2	weekly 	y	3	1	bad profit
102310	22	17599	f	single   	1	1	weekly 	n	1	1	good risk 
102733	25	17572	m	single   	0	1	monthly	n	2	1	bad profit
102068	20	17570	f	single   	0	3	monthly	n	3	1	bad loss  
102897	40	17562	f	divsepwid	4	5	weekly 	y	3	2	bad profit
102314	22	17548	m	single   	0	2	monthly	n	2	1	bad profit
102160	21	17527	m	single   	0	2	weekly 	n	1	1	bad profit
102048	20	17526	f	single   	1	1	monthly	n	2	1	bad profit
101977	25	17506	m	married  	1	1	monthly	y	1	1	bad profit
101296	21	17496	f	married  	2	2	monthly	y	1	2	bad profit
103811	42	17492	m	married  	3	4	monthly	y	5	1	bad loss  
102884	27	17489	m	divsepwid	4	5	weekly 	n	5	2	good risk 
103758	26	17478	m	married  	3	3	monthly	y	4	1	bad loss  
102159	21	17477	f	single   	0	2	monthly	n	1	1	bad profit
102538	23	17476	m	single   	0	2	weekly 	y	3	1	bad profit
103912	45	17454	m	married  	2	4	weekly 	y	5	1	bad loss  
103977	31	17454	m	married  	3	3	weekly 	y	5	2	bad profit
102471	23	17360	f	single   	0	3	weekly 	y	3	1	bad profit
101975	25	17341	f	married  	2	2	monthly	y	1	2	bad profit
101374	36	17325	m	married  	1	0	weekly 	y	3	1	bad profit
103919	45	17319	f	married  	2	4	weekly 	y	5	2	bad loss  
102895	38	17264	m	divsepwid	3	6	weekly 	y	3	3	bad profit
102474	23	17253	m	single   	1	3	monthly	y	2	1	bad profit
101022	19	17243	m	married  	1	0	monthly	y	2	2	bad profit
102148	21	17234	m	single   	1	1	monthly	n	2	1	bad profit
101388	21	17232	f	married  	2	1	weekly 	y	3	1	bad profit
102736	25	17221	f	single   	1	1	weekly 	y	2	1	bad loss  
101345	26	17199	m	married  	1	2	monthly	y	3	2	bad profit
102383	22	17193	m	single   	1	2	monthly	y	1	1	bad profit
102246	32	17190	m	single   	0	2	weekly 	y	1	1	bad loss  
101115	20	17179	f	married  	1	0	weekly 	y	1	1	bad profit
103358	46	17143	m	divsepwid	3	5	weekly 	y	4	3	good risk 
102486	30	17132	f	single   	0	2	monthly	n	3	1	bad profit
103560	48	17120	f	divsepwid	4	6	weekly 	y	3	3	bad profit
102179	35	17115	f	single   	0	2	monthly	n	3	1	bad profit
102867	25	17100	f	single   	1	3	weekly 	n	2	1	bad profit
103369	32	17095	f	divsepwid	3	6	weekly 	n	4	2	bad profit
101020	19	17080	f	married  	2	0	weekly 	y	3	2	bad profit
101801	24	17065	m	married  	2	0	monthly	y	1	1	bad loss  
102209	33	17057	f	single   	0	3	monthly	n	2	1	bad profit
101712	24	17044	m	married  	2	0	weekly 	y	1	1	bad profit
101157	20	17021	m	married  	1	1	monthly	y	2	1	bad profit
101989	20	17018	m	single   	1	2	monthly	n	2	1	bad profit
101410	27	16994	f	married  	1	0	weekly 	y	3	1	bad profit
101761	24	16978	m	married  	1	1	monthly	y	3	2	bad profit
101817	29	16953	m	married  	2	2	monthly	y	3	2	bad profit
102941	41	16952	f	divsepwid	4	6	weekly 	y	3	3	bad loss  
102710	24	16951	m	single   	1	1	weekly 	y	2	1	bad profit
101747	24	16938	m	married  	1	1	monthly	y	3	2	bad profit
101239	20	16937	m	married  	2	2	weekly 	y	2	2	bad profit
101860	25	16933	f	married  	2	2	weekly 	y	3	2	bad profit
103187	28	16932	m	divsepwid	4	5	weekly 	n	4	3	bad profit
103048	42	16930	m	divsepwid	3	5	weekly 	n	5	3	bad profit
101124	20	16929	m	married  	1	1	monthly	y	3	2	bad profit
101739	24	16915	m	married  	1	2	monthly	y	1	1	bad profit
102585	24	16904	m	single   	1	1	weekly 	n	1	1	bad profit
103999	47	16874	f	married  	3	3	weekly 	y	5	1	bad loss  
101105	19	16873	f	married  	1	0	weekly 	y	2	2	bad profit
102312	22	16844	m	single   	0	1	weekly 	y	1	1	bad profit
103423	34	16843	m	divsepwid	3	6	weekly 	n	3	2	good risk 
101117	26	16841	m	married  	1	1	weekly 	y	2	2	bad profit
102100	37	16830	f	single   	1	3	monthly	n	1	1	bad profit
101017	19	16819	f	married  	1	1	weekly 	y	1	1	bad profit
103815	29	16816	m	married  	2	4	monthly	y	4	2	bad loss  
101176	20	16797	f	married  	1	2	monthly	y	3	1	bad profit
102940	34	16786	m	divsepwid	4	5	weekly 	n	4	2	bad profit
103151	43	16771	m	divsepwid	4	5	weekly 	y	3	2	good risk 
102629	24	16766	m	single   	0	3	monthly	n	2	1	bad profit
101451	22	16743	f	married  	1	1	weekly 	y	1	1	bad profit
101708	24	16726	m	married  	1	2	monthly	y	2	2	bad profit
101272	20	16724	m	married  	2	2	weekly 	y	1	1	bad profit
101707	24	16716	f	married  	1	1	weekly 	y	3	2	bad profit
101245	20	16716	f	married  	2	1	monthly	y	2	1	bad profit
101516	22	16714	f	married  	2	0	weekly 	y	3	2	bad profit
101365	21	16709	m	married  	1	2	monthly	y	2	1	bad profit
102939	41	16702	f	divsepwid	4	5	weekly 	y	4	2	good risk 
102046	35	16698	f	single   	0	3	monthly	n	1	1	bad profit
102058	20	16668	f	single   	1	3	monthly	y	2	1	bad profit
103580	48	16662	m	divsepwid	4	5	weekly 	n	4	2	bad loss  
102740	25	16661	f	single   	1	3	weekly 	n	1	1	bad profit
102518	23	16653	f	single   	1	2	weekly 	y	1	1	bad profit
102186	21	16652	m	single   	0	3	weekly 	y	1	1	bad profit
104021	48	16635	m	married  	2	3	monthly	y	5	2	bad profit
101702	23	16629	f	married  	2	2	monthly	y	2	2	bad loss  
102849	25	16601	f	single   	0	2	weekly 	y	1	1	bad profit
102405	22	16582	f	single   	1	1	weekly 	n	2	1	bad profit
100875	18	16570	m	married  	1	2	weekly 	y	1	1	bad profit
102030	20	16523	m	single   	0	2	monthly	n	3	1	bad profit
103806	42	16520	m	married  	3	3	monthly	y	5	1	bad loss  
104011	48	16504	f	married  	2	3	monthly	y	4	2	bad loss  
100973	19	16488	f	married  	1	2	monthly	y	1	2	bad profit
103276	45	16485	m	divsepwid	2	6	weekly 	y	3	3	bad profit
102203	21	16482	f	single   	1	2	weekly 	n	2	1	bad profit
104109	50	16475	m	married  	2	3	monthly	y	4	2	bad loss  
103854	43	16473	f	married  	2	3	monthly	y	5	2	bad loss  
102640	24	16472	f	single   	0	3	monthly	y	1	1	bad profit
101792	24	16454	f	married  	1	0	weekly 	y	3	1	bad profit
102393	22	16443	f	single   	0	1	monthly	y	3	1	bad profit
103778	32	16441	f	married  	3	4	weekly 	y	5	2	bad loss  
101290	30	16439	f	married  	2	2	monthly	y	1	2	bad profit
102773	25	16414	m	single   	0	1	monthly	y	3	1	bad profit
101211	29	16412	m	married  	1	1	weekly 	y	1	2	bad profit
102042	20	16403	m	single   	1	3	monthly	y	1	1	bad profit
101757	24	16399	f	married  	2	2	monthly	y	2	2	bad profit
102583	24	16384	f	single   	0	3	monthly	n	3	1	bad profit
103443	36	16382	m	divsepwid	4	5	weekly 	y	3	3	bad loss  
103843	43	16376	f	married  	3	4	weekly 	y	5	1	bad loss  
103278	45	16356	m	divsepwid	3	6	weekly 	y	4	3	bad loss  
101619	23	16356	m	married  	2	0	monthly	y	1	1	bad profit
101683	23	16355	f	married  	1	0	monthly	y	1	1	bad profit
101905	25	16333	f	married  	2	1	monthly	y	2	1	bad profit
104095	32	16331	f	married  	2	4	monthly	y	5	1	bad loss  
102346	22	16326	m	single   	0	2	monthly	y	2	1	bad profit
103354	46	16318	f	divsepwid	2	6	weekly 	y	4	3	bad profit
101709	24	16303	m	married  	1	2	monthly	y	3	1	bad profit
100810	18	16301	f	married  	2	1	monthly	y	1	2	bad profit
103357	46	16298	m	divsepwid	3	5	weekly 	y	3	3	bad profit
102066	32	16296	f	single   	0	2	monthly	y	1	1	bad profit
100949	19	16291	f	married  	1	1	weekly 	y	1	2	bad profit
101180	20	16287	f	married  	2	2	weekly 	y	3	1	bad profit
103677	32	16272	f	divsepwid	3	5	weekly 	y	3	3	bad loss  
102355	35	16262	m	single   	1	2	weekly 	n	1	1	bad profit
101475	22	16242	f	married  	1	0	weekly 	y	3	1	bad profit
102401	22	16242	m	single   	1	1	monthly	y	2	1	bad profit
102369	22	16232	f	single   	0	1	weekly 	y	3	1	bad profit
100931	18	16223	m	married  	2	0	monthly	y	1	2	bad profit
102132	21	16211	f	single   	0	3	weekly 	n	3	1	bad profit
103085	42	16159	m	divsepwid	4	6	weekly 	n	3	3	bad profit
101711	24	16158	m	married  	2	0	monthly	y	2	1	bad loss  
102065	20	16145	f	single   	1	3	weekly 	n	3	1	bad profit
103527	48	16128	f	divsepwid	3	6	weekly 	n	4	3	bad loss  
103971	30	16090	m	married  	3	3	weekly 	y	5	2	bad loss  
101378	21	16049	f	married  	2	0	weekly 	y	3	1	bad profit
103101	43	16045	m	divsepwid	2	5	weekly 	y	4	2	bad loss  
100885	18	16017	f	married  	1	1	monthly	y	3	2	bad profit
101301	21	16006	m	married  	2	2	monthly	y	2	2	bad profit
101175	20	16002	m	married  	1	1	weekly 	y	1	1	bad profit
102286	22	15997	m	single   	0	3	monthly	n	1	1	bad profit
102435	23	15987	f	single   	1	3	weekly 	y	3	1	good risk 
102322	22	15941	m	single   	0	2	monthly	y	2	1	bad profit
101414	22	15935	m	married  	1	2	monthly	y	2	2	bad profit
102831	25	15918	f	single   	0	1	monthly	n	2	1	bad profit
102588	24	15905	f	single   	1	3	monthly	y	3	1	bad profit
103030	42	15902	m	divsepwid	3	5	weekly 	n	5	2	good risk 
102719	24	15885	m	single   	0	1	weekly 	y	1	1	bad profit
103524	48	15883	m	divsepwid	2	6	weekly 	y	3	3	bad loss  
100969	19	15872	m	married  	2	1	monthly	y	2	2	bad profit
103269	45	15848	f	divsepwid	2	5	weekly 	y	3	2	bad loss  
101743	24	15838	m	married  	2	1	weekly 	y	3	1	bad profit
102708	24	15821	f	single   	0	3	monthly	n	3	1	bad profit
102906	40	15802	m	divsepwid	2	6	weekly 	n	4	3	bad loss  
101329	21	15781	m	married  	2	0	monthly	y	3	1	bad profit
100002	25	15777	m	single   	0	0	monthly	y	1	0	good risk 
102302	22	15774	f	single   	0	2	monthly	y	1	1	bad profit
101904	25	15770	m	married  	2	1	monthly	y	1	1	bad profit
102645	24	15758	m	single   	0	1	weekly 	n	1	1	bad profit
101216	20	15758	f	married  	2	0	weekly 	y	2	2	bad profit
100999	19	15701	m	married  	2	2	weekly 	y	3	2	bad profit
102429	23	15697	m	single   	1	1	monthly	y	1	1	bad profit
102944	41	15671	m	divsepwid	2	5	weekly 	y	5	3	bad profit
101990	20	15638	f	single   	1	2	monthly	n	3	1	bad profit
101932	25	15637	f	married  	1	1	weekly 	y	1	2	bad profit
103021	33	15633	m	divsepwid	2	6	weekly 	y	3	2	bad profit
102453	36	15604	f	single   	1	3	monthly	n	2	1	bad profit
100947	19	15599	f	married  	1	0	monthly	y	3	2	bad loss  
102979	41	15588	f	divsepwid	3	5	weekly 	n	4	3	bad loss  
102561	23	15587	f	single   	1	1	weekly 	n	2	1	bad profit
101624	23	15582	f	married  	1	0	monthly	y	2	2	bad profit
103985	28	15518	f	married  	2	4	weekly 	y	4	2	bad loss  
103917	26	15511	m	married  	3	4	monthly	y	5	1	bad loss  
103783	32	15504	f	married  	2	4	monthly	y	4	2	bad loss  
101698	23	15481	m	married  	1	2	weekly 	y	3	2	bad profit
103270	45	15468	m	divsepwid	2	6	weekly 	n	3	3	bad profit
101116	20	15466	m	married  	1	1	monthly	y	1	1	bad loss  
101706	24	15451	m	married  	1	1	weekly 	y	1	1	bad profit
101295	21	15451	f	married  	2	0	monthly	y	1	2	bad profit
101533	22	15445	f	married  	1	0	weekly 	y	3	2	bad profit
102088	20	15431	m	single   	1	1	weekly 	y	1	1	bad profit
104050	49	15422	m	married  	2	3	monthly	y	4	2	bad loss  
102414	22	15421	m	single   	0	3	weekly 	y	3	1	bad profit
101571	23	15415	m	married  	1	2	monthly	y	1	1	bad profit
102722	24	15410	f	single   	0	2	monthly	n	1	1	good risk 
102370	22	15409	m	single   	0	3	monthly	n	1	1	good risk 
100829	18	15377	f	married  	1	2	weekly 	y	2	2	good risk 
103447	47	15366	f	divsepwid	4	5	weekly 	n	5	3	bad loss  
101827	24	15345	m	married  	1	0	monthly	y	1	1	bad profit
103345	37	15328	f	divsepwid	2	5	weekly 	y	5	2	bad loss  
102509	23	15319	f	single   	1	2	monthly	n	2	1	bad profit
102002	35	15316	f	single   	1	1	weekly 	n	1	1	bad profit
103185	30	15311	f	divsepwid	3	6	weekly 	n	4	3	bad loss  
102995	41	15311	f	divsepwid	2	5	weekly 	y	3	2	good risk 
101557	22	15308	m	married  	1	2	weekly 	y	2	1	bad profit
102794	25	15303	m	single   	0	3	weekly 	n	1	1	bad profit
102872	40	15290	f	divsepwid	2	6	weekly 	n	5	2	good risk 
103102	43	15272	f	divsepwid	2	5	weekly 	n	4	2	bad loss  
102427	23	15262	m	single   	0	1	monthly	n	2	1	bad profit
102737	25	15258	f	single   	1	1	weekly 	n	2	1	bad profit
101271	20	15258	f	married  	2	2	monthly	y	3	1	bad profit
101577	23	15256	f	married  	2	2	weekly 	y	1	2	bad profit
103294	45	15248	m	divsepwid	4	6	weekly 	y	4	2	bad loss  
101400	21	15236	f	married  	1	1	weekly 	y	2	2	bad profit
100908	27	15217	f	married  	1	2	monthly	y	2	2	bad profit
102784	25	15201	f	single   	0	1	weekly 	y	2	1	bad profit
102379	22	15195	m	single   	0	3	monthly	y	2	1	bad profit
104023	48	15192	f	married  	3	3	monthly	y	5	1	bad loss  
101027	19	15181	m	married  	2	1	weekly 	y	1	2	bad profit
102735	25	15175	m	single   	0	2	weekly 	n	1	1	good risk 
101970	25	15168	m	married  	1	1	weekly 	y	3	2	bad profit
101735	24	15160	f	married  	1	0	monthly	y	3	2	bad profit
103907	44	15143	f	married  	2	3	weekly 	y	5	2	bad loss  
101298	21	15142	f	married  	1	1	monthly	y	2	1	bad profit
102113	20	15140	m	single   	1	1	weekly 	y	3	1	bad profit
103445	47	15139	f	divsepwid	4	5	weekly 	y	5	2	bad loss  
102646	24	15112	f	single   	0	2	weekly 	y	2	1	bad profit
102935	41	15109	m	divsepwid	2	6	weekly 	n	3	2	bad profit
103818	27	15106	f	married  	3	3	monthly	y	5	2	bad loss  
102226	21	15104	m	single   	0	2	weekly 	n	2	1	bad profit
102815	30	15101	f	single   	1	3	weekly 	n	2	1	bad profit
101108	19	15096	m	married  	2	0	weekly 	y	3	2	bad profit
102877	40	15075	f	divsepwid	4	6	weekly 	n	4	3	bad loss  
103348	46	15070	m	divsepwid	3	5	weekly 	n	4	3	bad profit
103471	27	15067	f	divsepwid	3	6	weekly 	y	5	2	bad loss  
101289	21	15062	m	married  	2	0	weekly 	y	2	2	bad profit
101305	21	15058	f	married  	1	1	monthly	y	1	1	bad profit
101715	36	15054	m	married  	2	2	monthly	y	2	2	bad profit
102969	41	15046	m	divsepwid	3	6	weekly 	n	5	2	bad loss  
101983	25	15020	f	married  	2	0	weekly 	y	1	1	bad profit
103676	50	15005	f	divsepwid	2	6	weekly 	y	5	3	bad profit
